tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
29,2026-09-05T00:01:48.581,26468,wallpaper64.exe,135.4,184,0.78,3
29,2026-09-05T00:01:48.581,11220,PotPlayerMini64.exe,85,193.6,0.1,0
29,2026-09-05T00:01:48.581,0,__TOTAL__,220.4,377.6,0.88,3
30,2026-09-05T00:01:49.584,26468,wallpaper64.exe,135.4,184,0.78,1
30,2026-09-05T00:01:49.584,11220,PotPlayerMini64.exe,85,193.6,0.88,0
30,2026-09-05T00:01:49.584,0,__TOTAL__,220.4,377.6,1.66,1
31,2026-09-05T00:01:50.581,26468,wallpaper64.exe,143.8,192.5,0.59,3
31,2026-09-05T00:01:50.581,11220,PotPlayerMini64.exe,85,193.6,0.29,0
31,2026-09-05T00:01:50.581,0,__TOTAL__,228.8,386.1,0.88,3
32,2026-09-05T00:01:51.586,26468,wallpaper64.exe,143.8,192.5,0.78,3
32,2026-09-05T00:01:51.586,11220,PotPlayerMini64.exe,85,193.6,0.29,0
32,2026-09-05T00:01:51.586,0,__TOTAL__,228.8,386.1,1.07,3
33,2026-09-05T00:01:52.589,26468,wallpaper64.exe,143.8,192.5,0.19,3
33,2026-09-05T00:01:52.589,11220,PotPlayerMini64.exe,85,193.6,0.19,0
33,2026-09-05T00:01:52.589,0,__TOTAL__,228.8,386.1,0.38,3
34,2026-09-05T00:01:53.580,26468,wallpaper64.exe,142.1,190.7,0.2,3
34,2026-09-05T00:01:53.580,11220,PotPlayerMini64.exe,85,193.6,0.39,0
34,2026-09-05T00:01:53.580,0,__TOTAL__,227.1,384.3,0.59,3
35,2026-09-05T00:01:54.582,26468,wallpaper64.exe,144.1,192.7,0.58,3
35,2026-09-05T00:01:54.582,11220,PotPlayerMini64.exe,85,193.6,0.1,0
35,2026-09-05T00:01:54.582,0,__TOTAL__,229.1,386.3,0.68,3
36,2026-09-05T00:01:55.591,26468,wallpaper64.exe,144.1,192.7,0.19,3
36,2026-09-05T00:01:55.591,11220,PotPlayerMini64.exe,85,193.6,0,0
36,2026-09-05T00:01:55.591,0,__TOTAL__,229.1,386.3,0.19,3
37,2026-09-05T00:01:56.579,26468,wallpaper64.exe,144.1,192.7,0.1,3
37,2026-09-05T00:01:56.579,11220,PotPlayerMini64.exe,85.1,193.6,0.3,0
37,2026-09-05T00:01:56.579,0,__TOTAL__,229.2,386.3,0.4,3
38,2026-09-05T00:01:57.585,26468,wallpaper64.exe,142.3,190.9,0.48,3
38,2026-09-05T00:01:57.585,11220,PotPlayerMini64.exe,85.1,193.6,0.29,0
38,2026-09-05T00:01:57.585,0,__TOTAL__,227.4,384.5,0.77,3
39,2026-09-05T00:01:58.579,26468,wallpaper64.exe,142.3,191.1,0.59,3
39,2026-09-05T00:01:58.579,11220,PotPlayerMini64.exe,85.1,193.6,0,0
39,2026-09-05T00:01:58.579,0,__TOTAL__,227.4,384.7,0.59,3
40,2026-09-05T00:01:59.577,26468,wallpaper64.exe,142.2,191.6,0.39,3
40,2026-09-05T00:01:59.577,11220,PotPlayerMini64.exe,85.1,193.6,0,0
40,2026-09-05T00:01:59.577,0,__TOTAL__,227.3,385.2,0.39,3
41,2026-09-05T00:02:00.582,26468,wallpaper64.exe,144.4,193,0.1,3
41,2026-09-05T00:02:00.582,11220,PotPlayerMini64.exe,85.1,193.6,0.1,0
41,2026-09-05T00:02:00.582,0,__TOTAL__,229.5,386.6,0.2,3
42,2026-09-05T00:02:01.587,26468,wallpaper64.exe,144.4,193,0.1,3
42,2026-09-05T00:02:01.587,11220,PotPlayerMini64.exe,82.8,191.6,0.29,0
42,2026-09-05T00:02:01.587,0,__TOTAL__,227.2,384.6,0.39,3
43,2026-09-05T00:02:02.579,26468,wallpaper64.exe,144.4,193,0.1,3
43,2026-09-05T00:02:02.579,11220,PotPlayerMini64.exe,82.8,191.9,0.59,0
43,2026-09-05T00:02:02.579,0,__TOTAL__,227.2,384.9,0.69,3
44,2026-09-05T00:02:03.586,26468,wallpaper64.exe,142.6,191.4,0.1,3
44,2026-09-05T00:02:03.586,11220,PotPlayerMini64.exe,87.3,209.6,0.39,0
44,2026-09-05T00:02:03.586,0,__TOTAL__,229.9,401,0.49,3
45,2026-09-05T00:02:04.582,26468,wallpaper64.exe,142.6,192.4,1.18,3
45,2026-09-05T00:02:04.582,11220,PotPlayerMini64.exe,87.3,209.6,0.1,0
45,2026-09-05T00:02:04.582,0,__TOTAL__,229.9,402,1.28,3
46,2026-09-05T00:02:05.584,26468,wallpaper64.exe,144.5,193.3,0.39,3
46,2026-09-05T00:02:05.584,11220,PotPlayerMini64.exe,87.3,209.6,0.19,0
46,2026-09-05T00:02:05.584,0,__TOTAL__,231.8,402.9,0.58,3
47,2026-09-05T00:02:06.601,26468,wallpaper64.exe,144.5,193.3,0.19,3
47,2026-09-05T00:02:06.601,11220,PotPlayerMini64.exe,86.6,195.8,0.19,0
47,2026-09-05T00:02:06.601,0,__TOTAL__,231.1,389.1,0.38,3
48,2026-09-05T00:02:07.584,26468,wallpaper64.exe,142.6,191.2,0.2,3
48,2026-09-05T00:02:07.584,11220,PotPlayerMini64.exe,86.6,195.8,0.1,0
48,2026-09-05T00:02:07.584,0,__TOTAL__,229.2,387,0.3,3
49,2026-09-05T00:02:08.587,26468,wallpaper64.exe,142.6,192.2,0,3
49,2026-09-05T00:02:08.587,11220,PotPlayerMini64.exe,86.6,195.8,0,0
49,2026-09-05T00:02:08.587,0,__TOTAL__,229.2,388,0,3
50,2026-09-05T00:02:09.582,26468,wallpaper64.exe,141.9,191.5,0.59,3
50,2026-09-05T00:02:09.582,11220,PotPlayerMini64.exe,84.9,194.1,0.49,0
50,2026-09-05T00:02:09.582,0,__TOTAL__,226.8,385.6,1.08,3
51,2026-09-05T00:02:10.584,26468,wallpaper64.exe,143.1,192.1,0.19,3
51,2026-09-05T00:02:10.584,11220,PotPlayerMini64.exe,84.9,194.1,0.1,0
51,2026-09-05T00:02:10.584,0,__TOTAL__,228,386.2,0.29,3
52,2026-09-05T00:02:11.589,26468,wallpaper64.exe,143.1,192.1,0.19,3
52,2026-09-05T00:02:11.589,11220,PotPlayerMini64.exe,84.9,194.1,0.1,0
52,2026-09-05T00:02:11.589,0,__TOTAL__,228,386.2,0.29,3
53,2026-09-05T00:02:12.589,26468,wallpaper64.exe,143.1,192.1,0.1,3
53,2026-09-05T00:02:12.589,11220,PotPlayerMini64.exe,85,194.1,0,0
53,2026-09-05T00:02:12.589,0,__TOTAL__,228.1,386.2,0.1,3
54,2026-09-05T00:02:13.582,26468,wallpaper64.exe,141.5,190.3,0.1,3
54,2026-09-05T00:02:13.582,11220,PotPlayerMini64.exe,85,194.1,0,0
54,2026-09-05T00:02:13.582,0,__TOTAL__,226.5,384.4,0.1,3
55,2026-09-05T00:02:14.584,26468,wallpaper64.exe,143.9,192.5,0.39,5
55,2026-09-05T00:02:14.584,11220,PotPlayerMini64.exe,85,194.1,0.1,0
55,2026-09-05T00:02:14.584,0,__TOTAL__,228.9,386.6,0.49,5
56,2026-09-05T00:02:15.587,26468,wallpaper64.exe,143.9,192.5,0,3
56,2026-09-05T00:02:15.587,11220,PotPlayerMini64.exe,85,194.1,0.1,0
56,2026-09-05T00:02:15.587,0,__TOTAL__,228.9,386.6,0.1,3
