tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
17,2026-09-04T23:46:47.121,28744,wallpaper64.exe,142.2,187,0.29,3
17,2026-09-04T23:46:47.121,0,__TOTAL__,142.2,187,0.29,3
18,2026-09-04T23:46:48.124,28744,wallpaper64.exe,140.3,185,0,3
18,2026-09-04T23:46:48.124,0,__TOTAL__,140.3,185,0,3
19,2026-09-04T23:46:49.127,28744,wallpaper64.exe,140.3,185,0.29,3
19,2026-09-04T23:46:49.127,0,__TOTAL__,140.3,185,0.29,3
20,2026-09-04T23:46:50.125,28744,wallpaper64.exe,142.3,187.1,0.49,3
20,2026-09-04T23:46:50.125,0,__TOTAL__,142.3,187.1,0.49,3
21,2026-09-04T23:46:51.137,28744,wallpaper64.exe,142.3,187.1,0.29,3
21,2026-09-04T23:46:51.137,0,__TOTAL__,142.3,187.1,0.29,3
22,2026-09-04T23:46:52.134,28744,wallpaper64.exe,140.4,185.1,0.69,3
22,2026-09-04T23:46:52.134,0,__TOTAL__,140.4,185.1,0.69,3
23,2026-09-04T23:46:53.141,28744,wallpaper64.exe,140.4,185.1,0.1,3
23,2026-09-04T23:46:53.141,0,__TOTAL__,140.4,185.1,0.1,3
24,2026-09-04T23:46:54.136,28744,wallpaper64.exe,140.4,185.8,0,3
24,2026-09-04T23:46:54.136,0,__TOTAL__,140.4,185.8,0,3
25,2026-09-04T23:46:55.140,28744,wallpaper64.exe,140.9,186.1,0.1,3
25,2026-09-04T23:46:55.140,0,__TOTAL__,140.9,186.1,0.1,3
26,2026-09-04T23:46:56.142,28744,wallpaper64.exe,140.9,186.1,1.17,3
26,2026-09-04T23:46:56.142,0,__TOTAL__,140.9,186.1,1.17,3
27,2026-09-04T23:46:57.143,28744,wallpaper64.exe,140.9,186.1,0.49,3
27,2026-09-04T23:46:57.143,0,__TOTAL__,140.9,186.1,0.49,3
28,2026-09-04T23:46:58.136,28744,wallpaper64.exe,139.3,184,0.79,3
28,2026-09-04T23:46:58.136,0,__TOTAL__,139.3,184,0.79,3
29,2026-09-04T23:46:59.141,28744,wallpaper64.exe,139.3,184,0.29,1
29,2026-09-04T23:46:59.141,0,__TOTAL__,139.3,184,0.29,1
30,2026-09-04T23:47:00.159,28744,wallpaper64.exe,141.6,186.3,0.67,3
30,2026-09-04T23:47:00.159,0,__TOTAL__,141.6,186.3,0.67,3
31,2026-09-04T23:47:01.149,28744,wallpaper64.exe,141.6,186.3,0.3,3
31,2026-09-04T23:47:01.149,0,__TOTAL__,141.6,186.3,0.3,3
32,2026-09-04T23:47:02.157,28744,wallpaper64.exe,141.6,186.3,0.29,3
32,2026-09-04T23:47:02.157,0,__TOTAL__,141.6,186.3,0.29,3
33,2026-09-04T23:47:03.156,28744,wallpaper64.exe,139.9,185.1,0.1,3
33,2026-09-04T23:47:03.156,0,__TOTAL__,139.9,185.1,0.1,3
34,2026-09-04T23:47:04.168,28744,wallpaper64.exe,141.9,186.6,0.1,3
34,2026-09-04T23:47:04.168,0,__TOTAL__,141.9,186.6,0.1,3
35,2026-09-04T23:47:05.169,28744,wallpaper64.exe,141.9,186.6,0.2,3
35,2026-09-04T23:47:05.169,0,__TOTAL__,141.9,186.6,0.2,3
36,2026-09-04T23:47:06.172,28744,wallpaper64.exe,141.9,186.6,0.1,3
36,2026-09-04T23:47:06.172,0,__TOTAL__,141.9,186.6,0.1,3
37,2026-09-04T23:47:07.174,28744,wallpaper64.exe,140.3,185.2,0.29,3
37,2026-09-04T23:47:07.174,0,__TOTAL__,140.3,185.2,0.29,3
38,2026-09-04T23:47:08.168,28744,wallpaper64.exe,140.3,185.5,0,3
38,2026-09-04T23:47:08.168,0,__TOTAL__,140.3,185.5,0,3
39,2026-09-04T23:47:09.164,28744,wallpaper64.exe,140.3,185.5,0.29,3
39,2026-09-04T23:47:09.164,0,__TOTAL__,140.3,185.5,0.29,3
40,2026-09-04T23:47:10.167,28744,wallpaper64.exe,142.2,187.1,0.49,3
40,2026-09-04T23:47:10.167,0,__TOTAL__,142.2,187.1,0.49,3
41,2026-09-04T23:47:11.171,28744,wallpaper64.exe,142.2,187.1,0.49,3
41,2026-09-04T23:47:11.171,0,__TOTAL__,142.2,187.1,0.49,3
42,2026-09-04T23:47:12.186,28744,wallpaper64.exe,142.2,187.1,0.1,3
42,2026-09-04T23:47:12.186,0,__TOTAL__,142.2,187.1,0.1,3
43,2026-09-04T23:47:13.182,28744,wallpaper64.exe,140.4,185.1,0.29,3
43,2026-09-04T23:47:13.182,0,__TOTAL__,140.4,185.1,0.29,3
44,2026-09-04T23:47:14.187,28744,wallpaper64.exe,140.4,185.1,0,3
44,2026-09-04T23:47:14.187,0,__TOTAL__,140.4,185.1,0,3
45,2026-09-04T23:47:15.198,28744,wallpaper64.exe,142.3,187.1,0.29,3
45,2026-09-04T23:47:15.198,0,__TOTAL__,142.3,187.1,0.29,3
46,2026-09-04T23:47:16.196,28744,wallpaper64.exe,142.3,187.1,0.49,3
46,2026-09-04T23:47:16.196,0,__TOTAL__,142.3,187.1,0.49,3
47,2026-09-04T23:47:17.200,28744,wallpaper64.exe,140.4,185.1,0.49,3
47,2026-09-04T23:47:17.200,0,__TOTAL__,140.4,185.1,0.49,3
48,2026-09-04T23:47:18.210,28744,wallpaper64.exe,140.4,185.1,0.77,3
48,2026-09-04T23:47:18.210,0,__TOTAL__,140.4,185.1,0.77,3
49,2026-09-04T23:47:19.200,28744,wallpaper64.exe,139.9,185.3,0.2,3
49,2026-09-04T23:47:19.200,0,__TOTAL__,139.9,185.3,0.2,3
50,2026-09-04T23:47:20.204,28744,wallpaper64.exe,140.9,186,0,3
50,2026-09-04T23:47:20.204,0,__TOTAL__,140.9,186,0,3
51,2026-09-04T23:47:21.200,28744,wallpaper64.exe,140.9,186,0.29,3
51,2026-09-04T23:47:21.200,0,__TOTAL__,140.9,186,0.29,3
52,2026-09-04T23:47:22.196,28744,wallpaper64.exe,140.9,186,0.59,3
52,2026-09-04T23:47:22.196,0,__TOTAL__,140.9,186,0.59,3
53,2026-09-04T23:47:23.201,28744,wallpaper64.exe,139,184,0,3
53,2026-09-04T23:47:23.201,0,__TOTAL__,139,184,0,3
54,2026-09-04T23:47:24.202,28744,wallpaper64.exe,141.6,186.3,0.68,7
54,2026-09-04T23:47:24.202,0,__TOTAL__,141.6,186.3,0.68,7
55,2026-09-04T23:47:25.213,28744,wallpaper64.exe,141.6,186.3,0.48,3
55,2026-09-04T23:47:25.213,0,__TOTAL__,141.6,186.3,0.48,3
56,2026-09-04T23:47:26.199,28744,wallpaper64.exe,141.6,186.3,0.79,3
56,2026-09-04T23:47:26.199,0,__TOTAL__,141.6,186.3,0.79,3
57,2026-09-04T23:47:27.203,28744,wallpaper64.exe,139.9,184.6,0.29,3
57,2026-09-04T23:47:27.203,0,__TOTAL__,139.9,184.6,0.29,3
58,2026-09-04T23:47:28.220,28744,wallpaper64.exe,139.9,185.1,0,3
58,2026-09-04T23:47:28.220,0,__TOTAL__,139.9,185.1,0,3
59,2026-09-04T23:47:29.216,28744,wallpaper64.exe,141.9,186.6,0,3
59,2026-09-04T23:47:29.216,0,__TOTAL__,141.9,186.6,0,3
60,2026-09-04T23:47:30.217,28744,wallpaper64.exe,141.9,186.6,0,3
60,2026-09-04T23:47:30.217,0,__TOTAL__,141.9,186.6,0,3
