tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
12,2026-09-04T23:44:15.932,0,__TOTAL__,131,176.1,0.1,3
13,2026-09-04T23:44:16.936,28744,wallpaper64.exe,131,176,0.58,3
13,2026-09-04T23:44:16.936,0,__TOTAL__,131,176,0.58,3
14,2026-09-04T23:44:17.935,28744,wallpaper64.exe,131,176,0.39,3
14,2026-09-04T23:44:17.935,0,__TOTAL__,131,176,0.39,3
15,2026-09-04T23:44:18.935,28744,wallpaper64.exe,129.3,174.3,0.29,3
15,2026-09-04T23:44:18.935,0,__TOTAL__,129.3,174.3,0.29,3
16,2026-09-04T23:44:19.939,28744,wallpaper64.exe,129.1,174.1,0.19,3
16,2026-09-04T23:44:19.939,0,__TOTAL__,129.1,174.1,0.19,3
17,2026-09-04T23:44:20.942,28744,wallpaper64.exe,131.3,176.1,0.39,3
17,2026-09-04T23:44:20.942,0,__TOTAL__,131.3,176.1,0.39,3
18,2026-09-04T23:44:21.932,28744,wallpaper64.exe,131.4,176.1,0.1,3
18,2026-09-04T23:44:21.932,0,__TOTAL__,131.4,176.1,0.1,3
19,2026-09-04T23:44:22.939,28744,wallpaper64.exe,131.4,176.1,0.29,3
19,2026-09-04T23:44:22.939,0,__TOTAL__,131.4,176.1,0.29,3
20,2026-09-04T23:44:23.935,28744,wallpaper64.exe,129.6,174.6,0.59,3
20,2026-09-04T23:44:23.935,0,__TOTAL__,129.6,174.6,0.59,3
21,2026-09-04T23:44:24.939,28744,wallpaper64.exe,129.7,174.7,0.1,3
21,2026-09-04T23:44:24.939,0,__TOTAL__,129.7,174.7,0.1,3
22,2026-09-04T23:44:25.932,28744,wallpaper64.exe,130.9,176,0.88,3
22,2026-09-04T23:44:25.932,0,__TOTAL__,130.9,176,0.88,3
23,2026-09-04T23:44:26.936,28744,wallpaper64.exe,131,176.1,0,3
23,2026-09-04T23:44:26.936,0,__TOTAL__,131,176.1,0,3
24,2026-09-04T23:44:27.938,28744,wallpaper64.exe,131,176.1,0.29,3
24,2026-09-04T23:44:27.938,0,__TOTAL__,131,176.1,0.29,3
25,2026-09-04T23:44:28.940,28744,wallpaper64.exe,131,176.1,0.88,3
25,2026-09-04T23:44:28.940,0,__TOTAL__,131,176.1,0.88,3
26,2026-09-04T23:44:29.932,28744,wallpaper64.exe,128.5,174.1,0.79,3
26,2026-09-04T23:44:29.932,0,__TOTAL__,128.5,174.1,0.79,3
27,2026-09-04T23:44:30.939,28744,wallpaper64.exe,137.2,182.1,0.19,3
27,2026-09-04T23:44:30.939,0,__TOTAL__,137.2,182.1,0.19,3
28,2026-09-04T23:44:31.942,28744,wallpaper64.exe,137.3,182.1,0.1,3
28,2026-09-04T23:44:31.942,0,__TOTAL__,137.3,182.1,0.1,3
29,2026-09-04T23:44:32.936,28744,wallpaper64.exe,137.3,182.1,0.2,3
29,2026-09-04T23:44:32.936,0,__TOTAL__,137.3,182.1,0.2,3
30,2026-09-04T23:44:33.932,28744,wallpaper64.exe,135.6,180.8,0.39,3
30,2026-09-04T23:44:33.932,0,__TOTAL__,135.6,180.8,0.39,3
31,2026-09-04T23:44:34.937,28744,wallpaper64.exe,135.7,181.3,0.19,3
31,2026-09-04T23:44:34.937,0,__TOTAL__,135.7,181.3,0.19,3
32,2026-09-04T23:44:35.955,28744,wallpaper64.exe,137.9,182.9,0.38,3
32,2026-09-04T23:44:35.955,0,__TOTAL__,137.9,182.9,0.38,3
33,2026-09-04T23:44:36.952,28744,wallpaper64.exe,137.9,182.9,1.08,3
33,2026-09-04T23:44:36.952,0,__TOTAL__,137.9,182.9,1.08,3
34,2026-09-04T23:44:37.965,28744,wallpaper64.exe,137.9,182.9,0.58,3
34,2026-09-04T23:44:37.965,0,__TOTAL__,137.9,182.9,0.58,3
35,2026-09-04T23:44:38.976,28744,wallpaper64.exe,136.1,181.5,0.39,3
35,2026-09-04T23:44:38.976,0,__TOTAL__,136.1,181.5,0.39,3
36,2026-09-04T23:44:39.980,28744,wallpaper64.exe,136.1,182.2,0.19,3
36,2026-09-04T23:44:39.980,0,__TOTAL__,136.1,182.2,0.19,3
37,2026-09-04T23:44:40.966,28744,wallpaper64.exe,138.3,183,0.2,3
37,2026-09-04T23:44:40.966,0,__TOTAL__,138.3,183,0.2,3
38,2026-09-04T23:44:41.971,28744,wallpaper64.exe,138.3,183,0.1,3
38,2026-09-04T23:44:41.971,0,__TOTAL__,138.3,183,0.1,3
39,2026-09-04T23:44:42.970,28744,wallpaper64.exe,138.3,183.1,0.29,3
39,2026-09-04T23:44:42.970,0,__TOTAL__,138.3,183.1,0.29,3
40,2026-09-04T23:44:43.969,28744,wallpaper64.exe,136.6,181.3,0.29,3
40,2026-09-04T23:44:43.969,0,__TOTAL__,136.6,181.3,0.29,3
41,2026-09-04T23:44:44.972,28744,wallpaper64.exe,136.7,181.8,0.1,3
41,2026-09-04T23:44:44.972,0,__TOTAL__,136.7,181.8,0.1,3
42,2026-09-04T23:44:45.969,28744,wallpaper64.exe,138.7,183.6,0.2,3
42,2026-09-04T23:44:45.969,0,__TOTAL__,138.7,183.6,0.2,3
43,2026-09-04T23:44:46.968,28744,wallpaper64.exe,138.7,183.6,0,3
43,2026-09-04T23:44:46.968,0,__TOTAL__,138.7,183.6,0,3
44,2026-09-04T23:44:47.975,28744,wallpaper64.exe,138.7,183.6,0,3
44,2026-09-04T23:44:47.975,0,__TOTAL__,138.7,183.6,0,3
45,2026-09-04T23:44:48.964,28744,wallpaper64.exe,136.8,182,0.1,3
45,2026-09-04T23:44:48.964,0,__TOTAL__,136.8,182,0.1,3
46,2026-09-04T23:44:49.968,28744,wallpaper64.exe,136.9,182,0.19,3
46,2026-09-04T23:44:49.968,0,__TOTAL__,136.9,182,0.19,3
47,2026-09-04T23:44:50.982,28744,wallpaper64.exe,137.6,182.8,0.1,3
47,2026-09-04T23:44:50.982,0,__TOTAL__,137.6,182.8,0.1,3
48,2026-09-04T23:44:51.982,28744,wallpaper64.exe,137.6,182.8,0.1,3
48,2026-09-04T23:44:51.982,0,__TOTAL__,137.6,182.8,0.1,3
49,2026-09-04T23:44:52.980,28744,wallpaper64.exe,137.7,182.8,0.29,3
49,2026-09-04T23:44:52.980,0,__TOTAL__,137.7,182.8,0.29,3
50,2026-09-04T23:44:53.983,28744,wallpaper64.exe,135.8,180.4,0.39,3
50,2026-09-04T23:44:53.983,0,__TOTAL__,135.8,180.4,0.39,3
51,2026-09-04T23:44:54.981,28744,wallpaper64.exe,135.8,180.5,0.98,1
51,2026-09-04T23:44:54.981,0,__TOTAL__,135.8,180.5,0.98,1
52,2026-09-04T23:44:55.985,28744,wallpaper64.exe,141.2,186.4,0.68,3
52,2026-09-04T23:44:55.985,0,__TOTAL__,141.2,186.4,0.68,3
53,2026-09-04T23:44:56.983,28744,wallpaper64.exe,141.2,186.4,0,3
53,2026-09-04T23:44:56.983,0,__TOTAL__,141.2,186.4,0,3
54,2026-09-04T23:44:57.998,28744,wallpaper64.exe,141.2,186.6,0.1,3
54,2026-09-04T23:44:57.998,0,__TOTAL__,141.2,186.6,0.1,3
55,2026-09-04T23:44:58.998,28744,wallpaper64.exe,139.5,184.8,0,3
55,2026-09-04T23:44:58.998,0,__TOTAL__,139.5,184.8,0,3
56,2026-09-04T23:44:59.997,28744,wallpaper64.exe,141.6,186.6,0,3
56,2026-09-04T23:44:59.997,0,__TOTAL__,141.6,186.6,0,3
