tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
4,2026-09-04T23:52:35.589,25844,msedgewebview2.exe,122.4,120.3,0.78,3
4,2026-09-04T23:52:35.589,25112,msedgewebview2.exe,39,12.1,0,0
4,2026-09-04T23:52:35.589,30040,msedgewebview2.exe,20.2,8.5,0,0
4,2026-09-04T23:52:35.589,2180,msedgewebview2.exe,135.4,82.9,0.19,0
4,2026-09-04T23:52:35.589,29644,msedgewebview2.exe,23.8,8.8,0,0
4,2026-09-04T23:52:35.589,0,__TOTAL__,516.3,281,0.97,3
5,2026-09-04T23:52:36.584,11220,vera-media-manager.exe,39,9.1,0,0
5,2026-09-04T23:52:36.584,30312,msedgewebview2.exe,118.1,36,0,0
5,2026-09-04T23:52:36.584,30132,msedgewebview2.exe,18.4,3.3,0,0
5,2026-09-04T23:52:36.584,25844,msedgewebview2.exe,122.4,120.3,0.88,3
5,2026-09-04T23:52:36.584,25112,msedgewebview2.exe,39,12.1,0,0
5,2026-09-04T23:52:36.584,30040,msedgewebview2.exe,20.2,8.5,0,0
5,2026-09-04T23:52:36.584,2180,msedgewebview2.exe,135.8,83.2,0.2,0
5,2026-09-04T23:52:36.584,29644,msedgewebview2.exe,23.8,8.8,0,0
5,2026-09-04T23:52:36.584,0,__TOTAL__,516.7,281.3,1.08,3
6,2026-09-04T23:52:37.588,11220,vera-media-manager.exe,39,9.1,0,0
6,2026-09-04T23:52:37.588,30312,msedgewebview2.exe,118.1,36,0,0
6,2026-09-04T23:52:37.588,30132,msedgewebview2.exe,18.4,3.3,0,0
6,2026-09-04T23:52:37.588,25844,msedgewebview2.exe,122.4,120.3,0.87,2
6,2026-09-04T23:52:37.588,25112,msedgewebview2.exe,39,12.1,0,0
6,2026-09-04T23:52:37.588,30040,msedgewebview2.exe,20.2,8.5,0,0
6,2026-09-04T23:52:37.588,2180,msedgewebview2.exe,135.5,83,0.1,0
6,2026-09-04T23:52:37.588,29644,msedgewebview2.exe,23.8,8.8,0,0
6,2026-09-04T23:52:37.588,0,__TOTAL__,516.4,281.1,0.97,2
7,2026-09-04T23:52:38.595,11220,vera-media-manager.exe,39,9.1,0,0
7,2026-09-04T23:52:38.595,30312,msedgewebview2.exe,118.1,36,0,0
7,2026-09-04T23:52:38.595,30132,msedgewebview2.exe,18.4,3.3,0,0
7,2026-09-04T23:52:38.595,25844,msedgewebview2.exe,122.5,120,0.87,3
7,2026-09-04T23:52:38.595,25112,msedgewebview2.exe,39,12.1,0,0
7,2026-09-04T23:52:38.595,30040,msedgewebview2.exe,20.2,8.5,0,0
7,2026-09-04T23:52:38.595,2180,msedgewebview2.exe,135.5,83,0.1,0
7,2026-09-04T23:52:38.595,29644,msedgewebview2.exe,23.8,8.8,0,0
7,2026-09-04T23:52:38.595,0,__TOTAL__,516.5,280.8,0.97,3
8,2026-09-04T23:52:39.586,11220,vera-media-manager.exe,39,9.1,0,0
8,2026-09-04T23:52:39.586,30312,msedgewebview2.exe,118.1,36,0,0
8,2026-09-04T23:52:39.586,30132,msedgewebview2.exe,18.4,3.3,0,0
8,2026-09-04T23:52:39.586,25844,msedgewebview2.exe,122.4,119.9,1.08,3
8,2026-09-04T23:52:39.586,25112,msedgewebview2.exe,39,12.1,0,0
8,2026-09-04T23:52:39.586,30040,msedgewebview2.exe,20.2,8.5,0,0
8,2026-09-04T23:52:39.586,2180,msedgewebview2.exe,135.5,83,0,0
8,2026-09-04T23:52:39.586,29644,msedgewebview2.exe,23.8,8.8,0,0
8,2026-09-04T23:52:39.586,0,__TOTAL__,516.4,280.7,1.08,3
9,2026-09-04T23:52:40.589,11220,vera-media-manager.exe,39,9.1,0,0
9,2026-09-04T23:52:40.589,30312,msedgewebview2.exe,118.1,36,0,0
9,2026-09-04T23:52:40.589,30132,msedgewebview2.exe,18.4,3.3,0,0
9,2026-09-04T23:52:40.589,25844,msedgewebview2.exe,122.4,119.9,0.29,4
9,2026-09-04T23:52:40.589,25112,msedgewebview2.exe,39,12.1,0,0
9,2026-09-04T23:52:40.589,30040,msedgewebview2.exe,20.2,8.5,0,0
9,2026-09-04T23:52:40.589,2180,msedgewebview2.exe,135.5,83,0,0
9,2026-09-04T23:52:40.589,29644,msedgewebview2.exe,23.8,8.8,0,0
9,2026-09-04T23:52:40.589,0,__TOTAL__,516.4,280.7,0.29,4
10,2026-09-04T23:52:41.596,11220,vera-media-manager.exe,39,9.1,0,0
10,2026-09-04T23:52:41.596,30312,msedgewebview2.exe,118.1,36,0,0
10,2026-09-04T23:52:41.596,30132,msedgewebview2.exe,18.4,3.3,0,0
10,2026-09-04T23:52:41.596,25844,msedgewebview2.exe,121.4,118.9,0.1,2
10,2026-09-04T23:52:41.596,25112,msedgewebview2.exe,39,12.1,0,0
10,2026-09-04T23:52:41.596,30040,msedgewebview2.exe,20.2,8.5,0,0
10,2026-09-04T23:52:41.596,2180,msedgewebview2.exe,135.8,83.2,0,0
10,2026-09-04T23:52:41.596,29644,msedgewebview2.exe,23.8,8.8,0,0
10,2026-09-04T23:52:41.596,0,__TOTAL__,515.7,279.9,0.1,2
11,2026-09-04T23:52:42.594,11220,vera-media-manager.exe,39,9.1,0,0
11,2026-09-04T23:52:42.594,30312,msedgewebview2.exe,118.1,36,0,0
11,2026-09-04T23:52:42.594,30132,msedgewebview2.exe,18.4,3.3,0,0
11,2026-09-04T23:52:42.594,25844,msedgewebview2.exe,121.4,118.9,0,4
11,2026-09-04T23:52:42.594,25112,msedgewebview2.exe,39,12.1,0,0
11,2026-09-04T23:52:42.594,30040,msedgewebview2.exe,20.2,8.5,0,0
11,2026-09-04T23:52:42.594,2180,msedgewebview2.exe,136.3,83.7,0,0
11,2026-09-04T23:52:42.594,29644,msedgewebview2.exe,23.8,8.8,0,0
11,2026-09-04T23:52:42.594,0,__TOTAL__,516.2,280.4,0,4
12,2026-09-04T23:52:43.612,11220,vera-media-manager.exe,39,9.1,0,0
12,2026-09-04T23:52:43.612,30312,msedgewebview2.exe,118.1,36,0,0
12,2026-09-04T23:52:43.612,30132,msedgewebview2.exe,18.4,3.3,0,0
12,2026-09-04T23:52:43.612,25844,msedgewebview2.exe,121.4,119,0,2
12,2026-09-04T23:52:43.612,25112,msedgewebview2.exe,39,12.1,0,0
12,2026-09-04T23:52:43.612,30040,msedgewebview2.exe,20.2,8.5,0,0
12,2026-09-04T23:52:43.612,2180,msedgewebview2.exe,136.2,83.6,0,0
12,2026-09-04T23:52:43.612,29644,msedgewebview2.exe,23.8,8.8,0,0
12,2026-09-04T23:52:43.612,0,__TOTAL__,516.1,280.4,0,2
13,2026-09-04T23:52:44.606,11220,vera-media-manager.exe,39,9.1,0,0
13,2026-09-04T23:52:44.606,30312,msedgewebview2.exe,118.1,36,0,0
13,2026-09-04T23:52:44.606,30132,msedgewebview2.exe,18.4,3.3,0,0
13,2026-09-04T23:52:44.606,25844,msedgewebview2.exe,121.5,119,0,3
13,2026-09-04T23:52:44.606,25112,msedgewebview2.exe,39,12.1,0,0
13,2026-09-04T23:52:44.606,30040,msedgewebview2.exe,20.2,8.5,0,0
13,2026-09-04T23:52:44.606,2180,msedgewebview2.exe,136.2,83.6,0,0
13,2026-09-04T23:52:44.606,29644,msedgewebview2.exe,23.8,8.8,0,0
13,2026-09-04T23:52:44.606,0,__TOTAL__,516.2,280.4,0,3
14,2026-09-04T23:52:45.614,11220,vera-media-manager.exe,39,9,0,0
14,2026-09-04T23:52:45.614,30312,msedgewebview2.exe,118.1,36,0,0
14,2026-09-04T23:52:45.614,30132,msedgewebview2.exe,18.4,3.3,0,0
14,2026-09-04T23:52:45.614,25844,msedgewebview2.exe,121.6,119.1,0,2
14,2026-09-04T23:52:45.614,25112,msedgewebview2.exe,39,12.1,0,0
14,2026-09-04T23:52:45.614,30040,msedgewebview2.exe,20.2,8.5,0,0
14,2026-09-04T23:52:45.614,2180,msedgewebview2.exe,136.2,83.6,0,0
14,2026-09-04T23:52:45.614,29644,msedgewebview2.exe,23.8,8.8,0,0
14,2026-09-04T23:52:45.614,0,__TOTAL__,516.3,280.4,0,2
15,2026-09-04T23:52:46.608,11220,vera-media-manager.exe,39,9,0,0
15,2026-09-04T23:52:46.608,30312,msedgewebview2.exe,118.1,36,0,0
15,2026-09-04T23:52:46.608,30132,msedgewebview2.exe,18.4,3.3,0,0
15,2026-09-04T23:52:46.608,25844,msedgewebview2.exe,122.6,120.1,0,2
15,2026-09-04T23:52:46.608,25112,msedgewebview2.exe,39,12.1,0,0
15,2026-09-04T23:52:46.608,30040,msedgewebview2.exe,20.2,8.5,0,0
15,2026-09-04T23:52:46.608,2180,msedgewebview2.exe,136.2,83.6,0,0
15,2026-09-04T23:52:46.608,29644,msedgewebview2.exe,23.8,8.8,0,0
15,2026-09-04T23:52:46.608,0,__TOTAL__,517.3,281.4,0,2
16,2026-09-04T23:52:47.624,11220,vera-media-manager.exe,39,9,0,0
16,2026-09-04T23:52:47.624,30312,msedgewebview2.exe,118.1,36,0,0
16,2026-09-04T23:52:47.624,30132,msedgewebview2.exe,18.4,3.3,0,0
16,2026-09-04T23:52:47.624,25844,msedgewebview2.exe,122.4,119.9,0,2
16,2026-09-04T23:52:47.624,25112,msedgewebview2.exe,39,12.1,0,0
16,2026-09-04T23:52:47.624,30040,msedgewebview2.exe,20.2,8.5,0,0
16,2026-09-04T23:52:47.624,2180,msedgewebview2.exe,136.2,83.6,0,0
16,2026-09-04T23:52:47.624,29644,msedgewebview2.exe,23.8,8.8,0,0
16,2026-09-04T23:52:47.624,0,__TOTAL__,517.1,281.2,0,2
17,2026-09-04T23:52:48.628,11220,vera-media-manager.exe,39,9,0,0
17,2026-09-04T23:52:48.628,30312,msedgewebview2.exe,118.1,36,0,0
17,2026-09-04T23:52:48.628,30132,msedgewebview2.exe,18.4,3.3,0,0
17,2026-09-04T23:52:48.628,25844,msedgewebview2.exe,122.5,120,0,2
17,2026-09-04T23:52:48.628,25112,msedgewebview2.exe,39,12.1,0,0
17,2026-09-04T23:52:48.628,30040,msedgewebview2.exe,20.2,8.5,0,0
17,2026-09-04T23:52:48.628,2180,msedgewebview2.exe,136.2,83.6,0,0
17,2026-09-04T23:52:48.628,29644,msedgewebview2.exe,23.8,8.8,0,0
17,2026-09-04T23:52:48.628,0,__TOTAL__,517.2,281.3,0,2
18,2026-09-04T23:52:49.620,11220,vera-media-manager.exe,39,9,0,0
18,2026-09-04T23:52:49.620,30312,msedgewebview2.exe,118.1,36,0,0
18,2026-09-04T23:52:49.620,30132,msedgewebview2.exe,18.4,3.3,0,0
18,2026-09-04T23:52:49.620,25844,msedgewebview2.exe,122.6,119.7,0.1,3
18,2026-09-04T23:52:49.620,25112,msedgewebview2.exe,39,12.1,0,0
18,2026-09-04T23:52:49.620,30040,msedgewebview2.exe,20.2,8.5,0,0
18,2026-09-04T23:52:49.620,2180,msedgewebview2.exe,136.2,83.6,0.1,0
18,2026-09-04T23:52:49.620,29644,msedgewebview2.exe,23.8,8.8,0,0
18,2026-09-04T23:52:49.620,0,__TOTAL__,517.3,281,0.2,3
19,2026-09-04T23:52:50.615,11220,vera-media-manager.exe,39,9,0,0
19,2026-09-04T23:52:50.615,30312,msedgewebview2.exe,118.1,36,0,0
19,2026-09-04T23:52:50.615,30132,msedgewebview2.exe,18.4,3.3,0,0
19,2026-09-04T23:52:50.615,25844,msedgewebview2.exe,122.6,119.7,0.2,4
19,2026-09-04T23:52:50.615,25112,msedgewebview2.exe,39,12.1,0,0
19,2026-09-04T23:52:50.615,30040,msedgewebview2.exe,20.2,8.5,0,0
19,2026-09-04T23:52:50.615,2180,msedgewebview2.exe,136.2,83.6,0,0
19,2026-09-04T23:52:50.615,29644,msedgewebview2.exe,23.8,8.8,0,0
19,2026-09-04T23:52:50.615,0,__TOTAL__,517.3,281,0.2,4
20,2026-09-04T23:52:51.622,11220,vera-media-manager.exe,39,9,0,0
20,2026-09-04T23:52:51.622,30312,msedgewebview2.exe,118.1,36,0,0
20,2026-09-04T23:52:51.622,30132,msedgewebview2.exe,18.4,3.3,0,0
20,2026-09-04T23:52:51.622,25844,msedgewebview2.exe,122.3,119.5,0.39,2
20,2026-09-04T23:52:51.622,25112,msedgewebview2.exe,39,12.1,0,0
20,2026-09-04T23:52:51.622,30040,msedgewebview2.exe,20.2,8.5,0,0
20,2026-09-04T23:52:51.622,2180,msedgewebview2.exe,136,83.5,0,0
20,2026-09-04T23:52:51.622,29644,msedgewebview2.exe,23.8,8.8,0,0
20,2026-09-04T23:52:51.622,0,__TOTAL__,516.8,280.7,0.39,2
21,2026-09-04T23:52:52.619,11220,vera-media-manager.exe,39,9,0,0
21,2026-09-04T23:52:52.619,30312,msedgewebview2.exe,118.1,36,0,0
21,2026-09-04T23:52:52.619,30132,msedgewebview2.exe,18.4,3.3,0,0
21,2026-09-04T23:52:52.619,25844,msedgewebview2.exe,121.4,118.5,0.78,4
21,2026-09-04T23:52:52.619,25112,msedgewebview2.exe,39,12.1,0,0
21,2026-09-04T23:52:52.619,30040,msedgewebview2.exe,20.2,8.5,0,0
21,2026-09-04T23:52:52.619,2180,msedgewebview2.exe,136,83.5,0,0
21,2026-09-04T23:52:52.619,29644,msedgewebview2.exe,23.8,8.8,0,0
21,2026-09-04T23:52:52.619,0,__TOTAL__,515.9,279.7,0.78,4
22,2026-09-04T23:52:53.625,11220,vera-media-manager.exe,39,9,0,0
22,2026-09-04T23:52:53.625,30312,msedgewebview2.exe,118.1,36,0,0
22,2026-09-04T23:52:53.625,30132,msedgewebview2.exe,18.4,3.3,0,0
22,2026-09-04T23:52:53.625,25844,msedgewebview2.exe,136.6,133.7,0.68,2
22,2026-09-04T23:52:53.625,25112,msedgewebview2.exe,39,12.1,0,0
22,2026-09-04T23:52:53.625,30040,msedgewebview2.exe,20.2,8.5,0,0
22,2026-09-04T23:52:53.625,2180,msedgewebview2.exe,135.5,83,0.1,0
22,2026-09-04T23:52:53.625,29644,msedgewebview2.exe,23.8,8.8,0,0
22,2026-09-04T23:52:53.625,0,__TOTAL__,530.6,294.4,0.78,2
23,2026-09-04T23:52:54.641,11220,vera-media-manager.exe,39,9,0,0
23,2026-09-04T23:52:54.641,30312,msedgewebview2.exe,118.1,36,0,0
23,2026-09-04T23:52:54.641,30132,msedgewebview2.exe,18.4,3.3,0,0
23,2026-09-04T23:52:54.641,25844,msedgewebview2.exe,136.5,133.7,0.48,2
23,2026-09-04T23:52:54.641,25112,msedgewebview2.exe,39,12.1,0,0
23,2026-09-04T23:52:54.641,30040,msedgewebview2.exe,20.2,8.5,0,0
23,2026-09-04T23:52:54.641,2180,msedgewebview2.exe,135.3,82.8,0,0
23,2026-09-04T23:52:54.641,29644,msedgewebview2.exe,23.8,8.8,0,0
23,2026-09-04T23:52:54.641,0,__TOTAL__,530.3,294.2,0.48,2
24,2026-09-04T23:52:55.653,11220,vera-media-manager.exe,39,9,0,0
24,2026-09-04T23:52:55.653,30312,msedgewebview2.exe,118.1,36,0,0
24,2026-09-04T23:52:55.653,30132,msedgewebview2.exe,18.4,3.3,0,0
24,2026-09-04T23:52:55.653,25844,msedgewebview2.exe,136.4,133.6,0.77,2
24,2026-09-04T23:52:55.653,25112,msedgewebview2.exe,39,12.1,0,0
24,2026-09-04T23:52:55.653,30040,msedgewebview2.exe,20.2,8.5,0,0
24,2026-09-04T23:52:55.653,2180,msedgewebview2.exe,135.3,82.8,0.1,0
24,2026-09-04T23:52:55.653,29644,msedgewebview2.exe,23.8,8.8,0,0
24,2026-09-04T23:52:55.653,0,__TOTAL__,530.2,294.1,0.87,2
25,2026-09-04T23:52:56.655,11220,vera-media-manager.exe,39,9,0,0
25,2026-09-04T23:52:56.655,30312,msedgewebview2.exe,118.1,36,0,0
25,2026-09-04T23:52:56.655,30132,msedgewebview2.exe,18.4,3.3,0,0
25,2026-09-04T23:52:56.655,25844,msedgewebview2.exe,136.3,132.7,0.49,2
25,2026-09-04T23:52:56.655,25112,msedgewebview2.exe,39,12.1,0,0
25,2026-09-04T23:52:56.655,30040,msedgewebview2.exe,20.2,8.5,0,0
25,2026-09-04T23:52:56.655,2180,msedgewebview2.exe,135.3,82.7,0.19,0
25,2026-09-04T23:52:56.655,29644,msedgewebview2.exe,23.8,8.8,0,0
25,2026-09-04T23:52:56.655,0,__TOTAL__,530.1,293.1,0.68,2
26,2026-09-04T23:52:57.646,11220,vera-media-manager.exe,39,9,0,0
26,2026-09-04T23:52:57.646,30312,msedgewebview2.exe,118.1,36,0,0
26,2026-09-04T23:52:57.646,30132,msedgewebview2.exe,18.4,3.3,0,0
26,2026-09-04T23:52:57.646,25844,msedgewebview2.exe,136.3,132.7,0.89,2
26,2026-09-04T23:52:57.646,25112,msedgewebview2.exe,39,12.1,0,0
26,2026-09-04T23:52:57.646,30040,msedgewebview2.exe,20.2,8.5,0,0
26,2026-09-04T23:52:57.646,2180,msedgewebview2.exe,135.3,82.7,0.1,0
26,2026-09-04T23:52:57.646,29644,msedgewebview2.exe,23.8,8.8,0,0
26,2026-09-04T23:52:57.646,0,__TOTAL__,530.1,293.1,0.99,2
27,2026-09-04T23:52:58.653,11220,vera-media-manager.exe,38.9,8.9,0,0
27,2026-09-04T23:52:58.653,30312,msedgewebview2.exe,118.1,36,0,0
27,2026-09-04T23:52:58.653,30132,msedgewebview2.exe,18.4,3.3,0,0
27,2026-09-04T23:52:58.653,25844,msedgewebview2.exe,136.3,132.7,0.87,2
27,2026-09-04T23:52:58.653,25112,msedgewebview2.exe,39,12.1,0,0
27,2026-09-04T23:52:58.653,30040,msedgewebview2.exe,20.2,8.5,0,0
27,2026-09-04T23:52:58.653,2180,msedgewebview2.exe,135.3,82.7,0.1,0
27,2026-09-04T23:52:58.653,29644,msedgewebview2.exe,23.8,8.8,0,0
27,2026-09-04T23:52:58.653,0,__TOTAL__,530,293,0.97,2
28,2026-09-04T23:52:59.656,11220,vera-media-manager.exe,38.9,8.9,0,0
28,2026-09-04T23:52:59.656,30312,msedgewebview2.exe,119.6,36.4,0.29,0
28,2026-09-04T23:52:59.656,30132,msedgewebview2.exe,12.9,3,0,0
28,2026-09-04T23:52:59.656,25844,msedgewebview2.exe,122.3,118.6,0.58,2
28,2026-09-04T23:52:59.656,25112,msedgewebview2.exe,39.6,12.5,0.1,0
28,2026-09-04T23:52:59.656,30040,msedgewebview2.exe,20.2,8.5,0,0
28,2026-09-04T23:52:59.656,2180,msedgewebview2.exe,135.3,82.7,0.29,0
28,2026-09-04T23:52:59.656,29644,msedgewebview2.exe,23.9,8.8,0,0
28,2026-09-04T23:52:59.656,0,__TOTAL__,512.7,279.4,1.26,2
29,2026-09-04T23:53:00.664,11220,vera-media-manager.exe,38.9,8.9,0,0
29,2026-09-04T23:53:00.664,30312,msedgewebview2.exe,119.4,36.2,0,0
29,2026-09-04T23:53:00.664,30132,msedgewebview2.exe,12.8,3,0,0
29,2026-09-04T23:53:00.664,25844,msedgewebview2.exe,122.4,118.7,0.29,2
29,2026-09-04T23:53:00.664,25112,msedgewebview2.exe,39.5,12.3,0,0
29,2026-09-04T23:53:00.664,30040,msedgewebview2.exe,20.2,8.5,0,0
29,2026-09-04T23:53:00.664,2180,msedgewebview2.exe,134.7,82.7,0.68,0
29,2026-09-04T23:53:00.664,29644,msedgewebview2.exe,23.8,8.8,0,0
29,2026-09-04T23:53:00.664,0,__TOTAL__,511.7,279.1,0.97,2
30,2026-09-04T23:53:01.668,11220,vera-media-manager.exe,38.9,8.9,0,0
30,2026-09-04T23:53:01.668,30312,msedgewebview2.exe,119.4,36.2,0,0
30,2026-09-04T23:53:01.668,30132,msedgewebview2.exe,12.8,3,0,0
30,2026-09-04T23:53:01.668,25844,msedgewebview2.exe,122.4,118.7,1.17,2
30,2026-09-04T23:53:01.668,25112,msedgewebview2.exe,39.5,12.3,0,0
30,2026-09-04T23:53:01.668,30040,msedgewebview2.exe,20.2,8.5,0,0
30,2026-09-04T23:53:01.668,2180,msedgewebview2.exe,134.8,82.8,0.1,0
30,2026-09-04T23:53:01.668,29644,msedgewebview2.exe,23.8,8.8,0,0
30,2026-09-04T23:53:01.668,0,__TOTAL__,511.8,279.2,1.27,2
31,2026-09-04T23:53:02.671,11220,vera-media-manager.exe,38.9,8.9,0,0
31,2026-09-04T23:53:02.671,30312,msedgewebview2.exe,119.4,36.2,0,0
31,2026-09-04T23:53:02.671,30132,msedgewebview2.exe,12.8,3,0,0
31,2026-09-04T23:53:02.671,25844,msedgewebview2.exe,122.4,118.7,0.1,2
31,2026-09-04T23:53:02.671,25112,msedgewebview2.exe,39.5,12.3,0,0
31,2026-09-04T23:53:02.671,30040,msedgewebview2.exe,20.2,8.5,0,0
31,2026-09-04T23:53:02.671,2180,msedgewebview2.exe,134.8,82.8,0,0
31,2026-09-04T23:53:02.671,29644,msedgewebview2.exe,23.8,8.8,0,0
31,2026-09-04T23:53:02.671,0,__TOTAL__,511.8,279.2,0.1,2
32,2026-09-04T23:53:03.681,11220,vera-media-manager.exe,38.9,8.9,0,0
32,2026-09-04T23:53:03.681,30312,msedgewebview2.exe,119.3,36.1,0,0
32,2026-09-04T23:53:03.681,30132,msedgewebview2.exe,12.8,3,0,0
32,2026-09-04T23:53:03.681,25844,msedgewebview2.exe,122.3,118.7,0,2
32,2026-09-04T23:53:03.681,25112,msedgewebview2.exe,39.5,12.3,0,0
32,2026-09-04T23:53:03.681,30040,msedgewebview2.exe,20.2,8.5,0,0
32,2026-09-04T23:53:03.681,2180,msedgewebview2.exe,134.4,82.3,0,0
32,2026-09-04T23:53:03.681,29644,msedgewebview2.exe,23.8,8.8,0,0
32,2026-09-04T23:53:03.681,0,__TOTAL__,511.2,278.6,0,2
33,2026-09-04T23:53:04.676,11220,vera-media-manager.exe,38.9,8.9,0,0
33,2026-09-04T23:53:04.676,30312,msedgewebview2.exe,119.9,36.5,0,0
33,2026-09-04T23:53:04.676,30132,msedgewebview2.exe,12.8,3,0,0
33,2026-09-04T23:53:04.676,25844,msedgewebview2.exe,122.4,118.7,0.2,2
33,2026-09-04T23:53:04.676,25112,msedgewebview2.exe,39.5,12.3,0,0
33,2026-09-04T23:53:04.676,30040,msedgewebview2.exe,20.2,8.5,0,0
33,2026-09-04T23:53:04.676,2180,msedgewebview2.exe,134.8,82.5,0,0
33,2026-09-04T23:53:04.676,29644,msedgewebview2.exe,23.8,8.8,0,0
33,2026-09-04T23:53:04.676,0,__TOTAL__,512.3,279.2,0.2,2
34,2026-09-04T23:53:05.684,11220,vera-media-manager.exe,38.9,8.9,0,0
34,2026-09-04T23:53:05.684,30312,msedgewebview2.exe,119.9,36.5,0,0
34,2026-09-04T23:53:05.684,30132,msedgewebview2.exe,12.8,3,0,0
34,2026-09-04T23:53:05.684,25844,msedgewebview2.exe,122.4,118.7,0,2
34,2026-09-04T23:53:05.684,25112,msedgewebview2.exe,39.5,12.3,0,0
34,2026-09-04T23:53:05.684,30040,msedgewebview2.exe,20.2,8.5,0,0
34,2026-09-04T23:53:05.684,2180,msedgewebview2.exe,134.8,82.4,0,0
34,2026-09-04T23:53:05.684,29644,msedgewebview2.exe,23.8,8.8,0,0
34,2026-09-04T23:53:05.684,0,__TOTAL__,512.3,279.1,0,2
35,2026-09-04T23:53:06.683,11220,vera-media-manager.exe,38.9,8.9,0,0
35,2026-09-04T23:53:06.683,30312,msedgewebview2.exe,119.9,36.5,0,0
35,2026-09-04T23:53:06.683,30132,msedgewebview2.exe,12.8,3,0,0
35,2026-09-04T23:53:06.683,25844,msedgewebview2.exe,122.4,118.7,0,2
35,2026-09-04T23:53:06.683,25112,msedgewebview2.exe,39.5,12.3,0,0
35,2026-09-04T23:53:06.683,30040,msedgewebview2.exe,20.2,8.5,0,0
35,2026-09-04T23:53:06.683,2180,msedgewebview2.exe,135.1,82.7,0,0
35,2026-09-04T23:53:06.683,29644,msedgewebview2.exe,23.8,8.8,0,0
35,2026-09-04T23:53:06.683,0,__TOTAL__,512.6,279.4,0,2
36,2026-09-04T23:53:07.681,11220,vera-media-manager.exe,38.9,8.9,0,0
36,2026-09-04T23:53:07.681,30312,msedgewebview2.exe,119.6,36.2,0,0
36,2026-09-04T23:53:07.681,30132,msedgewebview2.exe,12.8,3,0,0
36,2026-09-04T23:53:07.681,25844,msedgewebview2.exe,122.3,118.6,0,2
36,2026-09-04T23:53:07.681,25112,msedgewebview2.exe,39.5,12.3,0,0
36,2026-09-04T23:53:07.681,30040,msedgewebview2.exe,20.2,8.5,0,0
36,2026-09-04T23:53:07.681,2180,msedgewebview2.exe,135.5,83.2,0,0
36,2026-09-04T23:53:07.681,29644,msedgewebview2.exe,23.8,8.8,0,0
36,2026-09-04T23:53:07.681,0,__TOTAL__,512.6,279.5,0,2
37,2026-09-04T23:53:08.685,11220,vera-media-manager.exe,38.9,8.9,0,0
37,2026-09-04T23:53:08.685,30312,msedgewebview2.exe,119.6,36.2,0,0
37,2026-09-04T23:53:08.685,30132,msedgewebview2.exe,12.8,3,0,0
37,2026-09-04T23:53:08.685,25844,msedgewebview2.exe,122.3,118.7,0,2
37,2026-09-04T23:53:08.685,25112,msedgewebview2.exe,39.5,12.3,0,0
