tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
16,2026-09-05T00:13:31.169,0,__TOTAL__,41.5,11.9,0,0
17,2026-09-05T00:13:32.167,18380,wallpaper64.exe,41.5,11.9,0,0
17,2026-09-05T00:13:32.167,0,__TOTAL__,41.5,11.9,0,0
18,2026-09-05T00:13:33.172,18380,wallpaper64.exe,41.5,11.9,0,0
18,2026-09-05T00:13:33.172,0,__TOTAL__,41.5,11.9,0,0
19,2026-09-05T00:13:34.173,18380,wallpaper64.exe,41.5,11.9,0.1,0
19,2026-09-05T00:13:34.173,0,__TOTAL__,41.5,11.9,0.1,0
20,2026-09-05T00:13:35.168,18380,wallpaper64.exe,41.5,11.9,0,0
20,2026-09-05T00:13:35.168,0,__TOTAL__,41.5,11.9,0,0
21,2026-09-05T00:13:36.176,18380,wallpaper64.exe,41.5,11.9,0.29,0
21,2026-09-05T00:13:36.176,0,__TOTAL__,41.5,11.9,0.29,0
22,2026-09-05T00:13:37.171,18380,wallpaper64.exe,41.5,11.9,0,0
22,2026-09-05T00:13:37.171,0,__TOTAL__,41.5,11.9,0,0
23,2026-09-05T00:13:38.177,18380,wallpaper64.exe,41.5,11.9,0,0
23,2026-09-05T00:13:38.177,0,__TOTAL__,41.5,11.9,0,0
24,2026-09-05T00:13:39.174,18380,wallpaper64.exe,41.5,11.9,0,0
24,2026-09-05T00:13:39.174,0,__TOTAL__,41.5,11.9,0,0
25,2026-09-05T00:13:40.177,18380,wallpaper64.exe,41.5,11.9,0.19,0
25,2026-09-05T00:13:40.177,0,__TOTAL__,41.5,11.9,0.19,0
26,2026-09-05T00:13:41.174,18380,wallpaper64.exe,41.5,11.9,0,0
26,2026-09-05T00:13:41.174,0,__TOTAL__,41.5,11.9,0,0
27,2026-09-05T00:13:42.174,18380,wallpaper64.exe,41.5,11.9,0,0
27,2026-09-05T00:13:42.174,0,__TOTAL__,41.5,11.9,0,0
28,2026-09-05T00:13:43.170,18380,wallpaper64.exe,41.5,11.9,0.1,0
28,2026-09-05T00:13:43.170,0,__TOTAL__,41.5,11.9,0.1,0
29,2026-09-05T00:13:44.175,18380,wallpaper64.exe,41.5,11.9,0,0
29,2026-09-05T00:13:44.175,0,__TOTAL__,41.5,11.9,0,0
30,2026-09-05T00:13:45.170,18380,wallpaper64.exe,41.5,11.9,0,0
30,2026-09-05T00:13:45.170,0,__TOTAL__,41.5,11.9,0,0
31,2026-09-05T00:13:46.190,18380,wallpaper64.exe,41.5,11.9,0,0
31,2026-09-05T00:13:46.190,0,__TOTAL__,41.5,11.9,0,0
32,2026-09-05T00:13:47.193,18380,wallpaper64.exe,41.5,11.9,0.1,0
32,2026-09-05T00:13:47.193,0,__TOTAL__,41.5,11.9,0.1,0
33,2026-09-05T00:13:48.184,18380,wallpaper64.exe,41.5,11.9,0,0
33,2026-09-05T00:13:48.184,0,__TOTAL__,41.5,11.9,0,0
34,2026-09-05T00:13:49.190,18380,wallpaper64.exe,41.5,11.9,0,0
34,2026-09-05T00:13:49.190,0,__TOTAL__,41.5,11.9,0,0
35,2026-09-05T00:13:50.191,18380,wallpaper64.exe,41.5,11.9,0,0
35,2026-09-05T00:13:50.191,0,__TOTAL__,41.5,11.9,0,0
36,2026-09-05T00:13:51.187,18380,wallpaper64.exe,41.5,11.9,0,0
36,2026-09-05T00:13:51.187,0,__TOTAL__,41.5,11.9,0,0
37,2026-09-05T00:13:52.206,18380,wallpaper64.exe,41.5,11.9,0,0
37,2026-09-05T00:13:52.206,0,__TOTAL__,41.5,11.9,0,0
38,2026-09-05T00:13:53.200,18380,wallpaper64.exe,41.5,11.9,0,0
38,2026-09-05T00:13:53.200,0,__TOTAL__,41.5,11.9,0,0
39,2026-09-05T00:13:54.207,18380,wallpaper64.exe,41.5,11.9,0,0
39,2026-09-05T00:13:54.207,0,__TOTAL__,41.5,11.9,0,0
40,2026-09-05T00:13:55.208,18380,wallpaper64.exe,41.5,11.9,0,0
40,2026-09-05T00:13:55.208,0,__TOTAL__,41.5,11.9,0,0
41,2026-09-05T00:13:56.204,18380,wallpaper64.exe,41.5,11.9,0,0
41,2026-09-05T00:13:56.204,0,__TOTAL__,41.5,11.9,0,0
42,2026-09-05T00:13:57.220,18380,wallpaper64.exe,41.5,11.9,0,0
42,2026-09-05T00:13:57.220,0,__TOTAL__,41.5,11.9,0,0
43,2026-09-05T00:13:58.224,18380,wallpaper64.exe,41.5,11.9,0,0
43,2026-09-05T00:13:58.224,0,__TOTAL__,41.5,11.9,0,0
44,2026-09-05T00:13:59.215,18380,wallpaper64.exe,41.5,11.9,0,0
44,2026-09-05T00:13:59.215,0,__TOTAL__,41.5,11.9,0,0
45,2026-09-05T00:14:00.221,18380,wallpaper64.exe,41.5,11.9,0,0
45,2026-09-05T00:14:00.221,0,__TOTAL__,41.5,11.9,0,0
46,2026-09-05T00:14:01.221,18380,wallpaper64.exe,41.5,11.9,0.1,0
46,2026-09-05T00:14:01.221,0,__TOTAL__,41.5,11.9,0.1,0
47,2026-09-05T00:14:02.221,18380,wallpaper64.exe,41.5,11.9,0,0
47,2026-09-05T00:14:02.221,0,__TOTAL__,41.5,11.9,0,0
48,2026-09-05T00:14:03.223,18380,wallpaper64.exe,41.5,11.9,0,0
48,2026-09-05T00:14:03.223,0,__TOTAL__,41.5,11.9,0,0
49,2026-09-05T00:14:04.226,18380,wallpaper64.exe,41.5,11.9,0,0
49,2026-09-05T00:14:04.226,0,__TOTAL__,41.5,11.9,0,0
50,2026-09-05T00:14:05.223,18380,wallpaper64.exe,41.5,11.9,0,0
50,2026-09-05T00:14:05.223,0,__TOTAL__,41.5,11.9,0,0
51,2026-09-05T00:14:06.218,18380,wallpaper64.exe,41.5,11.9,0,0
51,2026-09-05T00:14:06.218,0,__TOTAL__,41.5,11.9,0,0
52,2026-09-05T00:14:07.234,18380,wallpaper64.exe,41.5,11.9,0,0
52,2026-09-05T00:14:07.234,0,__TOTAL__,41.5,11.9,0,0
53,2026-09-05T00:14:08.253,18380,wallpaper64.exe,41.5,11.9,0,0
53,2026-09-05T00:14:08.253,0,__TOTAL__,41.5,11.9,0,0
54,2026-09-05T00:14:09.250,18380,wallpaper64.exe,41.5,11.9,0,0
54,2026-09-05T00:14:09.250,0,__TOTAL__,41.5,11.9,0,0
55,2026-09-05T00:14:10.266,18380,wallpaper64.exe,41.5,11.9,0,0
55,2026-09-05T00:14:10.266,0,__TOTAL__,41.5,11.9,0,0
56,2026-09-05T00:14:11.268,18380,wallpaper64.exe,41.5,11.9,0,0
56,2026-09-05T00:14:11.268,0,__TOTAL__,41.5,11.9,0,0
57,2026-09-05T00:14:12.268,18380,wallpaper64.exe,41.5,11.9,0,0
57,2026-09-05T00:14:12.268,0,__TOTAL__,41.5,11.9,0,0
58,2026-09-05T00:14:13.275,18380,wallpaper64.exe,41.5,11.9,0,0
58,2026-09-05T00:14:13.275,0,__TOTAL__,41.5,11.9,0,0
59,2026-09-05T00:14:14.269,18380,wallpaper64.exe,41.5,11.9,0,0
59,2026-09-05T00:14:14.269,0,__TOTAL__,41.5,11.9,0,0
60,2026-09-05T00:14:15.269,18380,wallpaper64.exe,41.5,11.9,0,0
60,2026-09-05T00:14:15.269,0,__TOTAL__,41.5,11.9,0,0
