tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
6,2026-09-04T23:12:13.581,8952,vera-media-manager.exe,73.7,17.3,0.39,0
6,2026-09-04T23:12:13.581,30160,msedgewebview2.exe,120.1,35.6,0,0
6,2026-09-04T23:12:13.581,24200,msedgewebview2.exe,18.4,3.3,0,0
6,2026-09-04T23:12:13.581,28228,msedgewebview2.exe,111.7,171.9,0,0
6,2026-09-04T23:12:13.581,26656,msedgewebview2.exe,39.3,12.2,0,0
6,2026-09-04T23:12:13.581,14572,msedgewebview2.exe,20,8.5,0,0
6,2026-09-04T23:12:13.581,17044,msedgewebview2.exe,124.8,67.5,0,0
6,2026-09-04T23:12:13.581,30380,msedgewebview2.exe,23.8,8.8,0,0
6,2026-09-04T23:12:13.581,0,__TOTAL__,531.8,325.1,0.39,0
7,2026-09-04T23:12:14.583,8952,vera-media-manager.exe,73.7,17.3,0,0
7,2026-09-04T23:12:14.583,30160,msedgewebview2.exe,120.1,35.6,0,0
7,2026-09-04T23:12:14.583,24200,msedgewebview2.exe,18.4,3.3,0,0
7,2026-09-04T23:12:14.583,28228,msedgewebview2.exe,111.7,171.9,0,0
7,2026-09-04T23:12:14.583,26656,msedgewebview2.exe,39.3,12.2,0,0
7,2026-09-04T23:12:14.583,14572,msedgewebview2.exe,20,8.5,0,0
7,2026-09-04T23:12:14.583,17044,msedgewebview2.exe,124.8,67.5,0,0
7,2026-09-04T23:12:14.583,30380,msedgewebview2.exe,23.8,8.8,0,0
7,2026-09-04T23:12:14.583,0,__TOTAL__,531.8,325.1,0,0
8,2026-09-04T23:12:15.572,8952,vera-media-manager.exe,73.7,17.3,0.3,0
8,2026-09-04T23:12:15.572,30160,msedgewebview2.exe,120.1,35.6,0,0
8,2026-09-04T23:12:15.572,24200,msedgewebview2.exe,18.4,3.3,0,0
8,2026-09-04T23:12:15.572,28228,msedgewebview2.exe,111.7,171.9,0,0
8,2026-09-04T23:12:15.572,26656,msedgewebview2.exe,39.3,12.2,0,0
8,2026-09-04T23:12:15.572,14572,msedgewebview2.exe,20,8.5,0,0
8,2026-09-04T23:12:15.572,17044,msedgewebview2.exe,124.8,67.5,0,0
8,2026-09-04T23:12:15.572,30380,msedgewebview2.exe,23.8,8.8,0,0
8,2026-09-04T23:12:15.572,0,__TOTAL__,531.8,325.1,0.3,0
9,2026-09-04T23:12:16.603,8952,vera-media-manager.exe,73.7,17.3,0.38,0
9,2026-09-04T23:12:16.603,30160,msedgewebview2.exe,120.1,35.6,0,0
9,2026-09-04T23:12:16.603,24200,msedgewebview2.exe,18.4,3.3,0,0
9,2026-09-04T23:12:16.603,28228,msedgewebview2.exe,111.7,171.9,0,0
9,2026-09-04T23:12:16.603,26656,msedgewebview2.exe,39.3,12.2,0,0
9,2026-09-04T23:12:16.603,14572,msedgewebview2.exe,20,8.5,0,0
9,2026-09-04T23:12:16.603,17044,msedgewebview2.exe,124.8,67.5,0,0
9,2026-09-04T23:12:16.603,30380,msedgewebview2.exe,23.8,8.8,0,0
9,2026-09-04T23:12:16.603,0,__TOTAL__,531.8,325.1,0.38,0
10,2026-09-04T23:12:17.567,8952,vera-media-manager.exe,73.7,17.3,0.1,0
10,2026-09-04T23:12:17.567,30160,msedgewebview2.exe,120.1,35.6,0,0
10,2026-09-04T23:12:17.567,24200,msedgewebview2.exe,18.4,3.3,0,0
10,2026-09-04T23:12:17.567,28228,msedgewebview2.exe,111.7,171.9,0,0
10,2026-09-04T23:12:17.567,26656,msedgewebview2.exe,39.3,12.2,0,0
10,2026-09-04T23:12:17.567,14572,msedgewebview2.exe,20,8.5,0,0
10,2026-09-04T23:12:17.567,17044,msedgewebview2.exe,124.8,67.5,0,0
10,2026-09-04T23:12:17.567,30380,msedgewebview2.exe,23.8,8.8,0,0
10,2026-09-04T23:12:17.567,0,__TOTAL__,531.8,325.1,0.1,0
11,2026-09-04T23:12:18.574,8952,vera-media-manager.exe,73.7,17.3,0,0
11,2026-09-04T23:12:18.574,30160,msedgewebview2.exe,120.1,35.6,0,0
11,2026-09-04T23:12:18.574,24200,msedgewebview2.exe,18.4,3.3,0,0
11,2026-09-04T23:12:18.574,28228,msedgewebview2.exe,111.7,171.9,0,0
11,2026-09-04T23:12:18.574,26656,msedgewebview2.exe,39.3,12.2,0,0
11,2026-09-04T23:12:18.574,14572,msedgewebview2.exe,20,8.5,0,0
11,2026-09-04T23:12:18.574,17044,msedgewebview2.exe,124.8,67.5,0,0
11,2026-09-04T23:12:18.574,30380,msedgewebview2.exe,23.8,8.8,0,0
11,2026-09-04T23:12:18.574,0,__TOTAL__,531.8,325.1,0,0
12,2026-09-04T23:12:19.574,8952,vera-media-manager.exe,73.7,17.3,0,0
12,2026-09-04T23:12:19.574,30160,msedgewebview2.exe,120.1,35.6,0,0
12,2026-09-04T23:12:19.574,24200,msedgewebview2.exe,18.4,3.3,0,0
12,2026-09-04T23:12:19.574,28228,msedgewebview2.exe,111.7,171.9,0,0
12,2026-09-04T23:12:19.574,26656,msedgewebview2.exe,39.3,12.2,0,0
12,2026-09-04T23:12:19.574,14572,msedgewebview2.exe,20,8.5,0,0
12,2026-09-04T23:12:19.574,17044,msedgewebview2.exe,124.8,67.5,0,0
12,2026-09-04T23:12:19.574,30380,msedgewebview2.exe,23.8,8.8,0,0
12,2026-09-04T23:12:19.574,0,__TOTAL__,531.8,325.1,0,0
13,2026-09-04T23:12:20.573,8952,vera-media-manager.exe,73.7,17.3,0,0
13,2026-09-04T23:12:20.573,30160,msedgewebview2.exe,120.1,35.6,0,0
13,2026-09-04T23:12:20.573,24200,msedgewebview2.exe,18.4,3.3,0,0
13,2026-09-04T23:12:20.573,28228,msedgewebview2.exe,111.7,171.9,0,0
13,2026-09-04T23:12:20.573,26656,msedgewebview2.exe,39.3,12.2,0,0
13,2026-09-04T23:12:20.573,14572,msedgewebview2.exe,20,8.5,0,0
13,2026-09-04T23:12:20.573,17044,msedgewebview2.exe,124.8,67.5,0,0
13,2026-09-04T23:12:20.573,30380,msedgewebview2.exe,23.8,8.8,0,0
13,2026-09-04T23:12:20.573,0,__TOTAL__,531.8,325.1,0,0
14,2026-09-04T23:12:21.572,8952,vera-media-manager.exe,73.7,17.3,0,0
14,2026-09-04T23:12:21.572,30160,msedgewebview2.exe,120.1,35.6,0.1,0
14,2026-09-04T23:12:21.572,24200,msedgewebview2.exe,18.4,3.3,0,0
14,2026-09-04T23:12:21.572,28228,msedgewebview2.exe,111.7,171.9,0,0
14,2026-09-04T23:12:21.572,26656,msedgewebview2.exe,39.3,12.2,0,0
14,2026-09-04T23:12:21.572,14572,msedgewebview2.exe,20,8.5,0,0
14,2026-09-04T23:12:21.572,17044,msedgewebview2.exe,124.8,67.5,0,0
14,2026-09-04T23:12:21.572,30380,msedgewebview2.exe,23.8,8.8,0,0
14,2026-09-04T23:12:21.572,0,__TOTAL__,531.8,325.1,0.1,0
15,2026-09-04T23:12:22.578,8952,vera-media-manager.exe,73.7,17.3,0,0
15,2026-09-04T23:12:22.578,30160,msedgewebview2.exe,120.1,35.6,0,0
15,2026-09-04T23:12:22.578,24200,msedgewebview2.exe,18.4,3.3,0,0
15,2026-09-04T23:12:22.578,28228,msedgewebview2.exe,111.7,171.9,0,0
15,2026-09-04T23:12:22.578,26656,msedgewebview2.exe,39.3,12.2,0,0
15,2026-09-04T23:12:22.578,14572,msedgewebview2.exe,20,8.5,0,0
15,2026-09-04T23:12:22.578,17044,msedgewebview2.exe,124.8,67.5,0,0
15,2026-09-04T23:12:22.578,30380,msedgewebview2.exe,23.8,8.8,0,0
15,2026-09-04T23:12:22.578,0,__TOTAL__,531.8,325.1,0,0
16,2026-09-04T23:12:23.575,8952,vera-media-manager.exe,73.7,17.3,0,0
16,2026-09-04T23:12:23.575,30160,msedgewebview2.exe,120.1,35.6,0,0
16,2026-09-04T23:12:23.575,24200,msedgewebview2.exe,18.4,3.3,0,0
16,2026-09-04T23:12:23.575,28228,msedgewebview2.exe,111.7,171.9,0,0
16,2026-09-04T23:12:23.575,26656,msedgewebview2.exe,39.3,12.2,0,0
16,2026-09-04T23:12:23.575,14572,msedgewebview2.exe,20,8.5,0,0
16,2026-09-04T23:12:23.575,17044,msedgewebview2.exe,124.8,67.5,0,0
16,2026-09-04T23:12:23.575,30380,msedgewebview2.exe,23.8,8.8,0,0
16,2026-09-04T23:12:23.575,0,__TOTAL__,531.8,325.1,0,0
17,2026-09-04T23:12:24.579,8952,vera-media-manager.exe,73.7,17.3,0,0
17,2026-09-04T23:12:24.579,30160,msedgewebview2.exe,120.1,35.6,0,0
17,2026-09-04T23:12:24.579,24200,msedgewebview2.exe,18.4,3.3,0,0
17,2026-09-04T23:12:24.579,28228,msedgewebview2.exe,111.7,171.9,0,0
17,2026-09-04T23:12:24.579,26656,msedgewebview2.exe,39.3,12.2,0,0
17,2026-09-04T23:12:24.579,14572,msedgewebview2.exe,20,8.5,0,0
17,2026-09-04T23:12:24.579,17044,msedgewebview2.exe,124.8,67.5,0,0
17,2026-09-04T23:12:24.579,30380,msedgewebview2.exe,23.8,8.8,0,0
17,2026-09-04T23:12:24.579,0,__TOTAL__,531.8,325.1,0,0
18,2026-09-04T23:12:25.577,8952,vera-media-manager.exe,73.7,17.2,0,0
18,2026-09-04T23:12:25.577,30160,msedgewebview2.exe,121.8,36,0,0
18,2026-09-04T23:12:25.577,24200,msedgewebview2.exe,12.9,3,0,0
18,2026-09-04T23:12:25.577,28228,msedgewebview2.exe,111.7,171.8,0,0
18,2026-09-04T23:12:25.577,26656,msedgewebview2.exe,39.8,12.6,0,0
18,2026-09-04T23:12:25.577,14572,msedgewebview2.exe,20,8.5,0,0
18,2026-09-04T23:12:25.577,17044,msedgewebview2.exe,119.7,66.3,0,0
18,2026-09-04T23:12:25.577,30380,msedgewebview2.exe,23.8,8.8,0,0
18,2026-09-04T23:12:25.577,0,__TOTAL__,523.4,324.2,0,0
19,2026-09-04T23:12:26.575,8952,vera-media-manager.exe,73.7,17.2,0,0
19,2026-09-04T23:12:26.575,30160,msedgewebview2.exe,121.6,35.8,0,0
19,2026-09-04T23:12:26.575,24200,msedgewebview2.exe,12.8,3,0,0
19,2026-09-04T23:12:26.575,28228,msedgewebview2.exe,111.7,171.8,0,0
19,2026-09-04T23:12:26.575,26656,msedgewebview2.exe,39.7,12.4,0,0
19,2026-09-04T23:12:26.575,14572,msedgewebview2.exe,20,8.5,0,0
19,2026-09-04T23:12:26.575,17044,msedgewebview2.exe,119.7,66.3,0,0
19,2026-09-04T23:12:26.575,30380,msedgewebview2.exe,23.8,8.8,0,0
19,2026-09-04T23:12:26.575,0,__TOTAL__,523,323.8,0,0
20,2026-09-04T23:12:27.571,8952,vera-media-manager.exe,73.7,17.2,0,0
20,2026-09-04T23:12:27.571,30160,msedgewebview2.exe,122.2,36.1,0,0
20,2026-09-04T23:12:27.571,24200,msedgewebview2.exe,12.8,3,0,0
20,2026-09-04T23:12:27.571,28228,msedgewebview2.exe,111.7,171.8,0,0
20,2026-09-04T23:12:27.571,26656,msedgewebview2.exe,39.7,12.4,0,0
20,2026-09-04T23:12:27.571,14572,msedgewebview2.exe,20,8.5,0,0
20,2026-09-04T23:12:27.571,17044,msedgewebview2.exe,120.3,66.6,0,0
20,2026-09-04T23:12:27.571,30380,msedgewebview2.exe,23.8,8.8,0,0
20,2026-09-04T23:12:27.571,0,__TOTAL__,524.2,324.4,0,0
21,2026-09-04T23:12:28.573,8952,vera-media-manager.exe,73.7,17.2,0,0
21,2026-09-04T23:12:28.573,30160,msedgewebview2.exe,122.2,36.1,0,0
21,2026-09-04T23:12:28.573,24200,msedgewebview2.exe,12.8,3,0,0
21,2026-09-04T23:12:28.573,28228,msedgewebview2.exe,111.7,171.8,0,0
21,2026-09-04T23:12:28.573,26656,msedgewebview2.exe,39.7,12.4,0,0
21,2026-09-04T23:12:28.573,14572,msedgewebview2.exe,20,8.5,0,0
21,2026-09-04T23:12:28.573,17044,msedgewebview2.exe,120.3,66.6,0,0
21,2026-09-04T23:12:28.573,30380,msedgewebview2.exe,23.8,8.8,0,0
21,2026-09-04T23:12:28.573,0,__TOTAL__,524.2,324.4,0,0
22,2026-09-04T23:12:29.579,8952,vera-media-manager.exe,73.7,17.2,0,0
22,2026-09-04T23:12:29.579,30160,msedgewebview2.exe,122.2,36.1,0,0
22,2026-09-04T23:12:29.579,24200,msedgewebview2.exe,12.8,3,0,0
22,2026-09-04T23:12:29.579,28228,msedgewebview2.exe,111.7,171.5,0,0
22,2026-09-04T23:12:29.579,26656,msedgewebview2.exe,39.7,12.4,0,0
22,2026-09-04T23:12:29.579,14572,msedgewebview2.exe,20,8.5,0,0
22,2026-09-04T23:12:29.579,17044,msedgewebview2.exe,120.3,66.6,0,0
22,2026-09-04T23:12:29.579,30380,msedgewebview2.exe,23.8,8.8,0,0
22,2026-09-04T23:12:29.579,0,__TOTAL__,524.2,324.1,0,0
23,2026-09-04T23:12:30.568,8952,vera-media-manager.exe,73.7,17.2,0,0
23,2026-09-04T23:12:30.568,30160,msedgewebview2.exe,122.2,36.1,0,0
23,2026-09-04T23:12:30.568,24200,msedgewebview2.exe,12.8,3,0,0
23,2026-09-04T23:12:30.568,28228,msedgewebview2.exe,111.7,171.5,0,0
23,2026-09-04T23:12:30.568,26656,msedgewebview2.exe,39.7,12.4,0,0
23,2026-09-04T23:12:30.568,14572,msedgewebview2.exe,20,8.5,0,0
23,2026-09-04T23:12:30.568,17044,msedgewebview2.exe,120.4,66.6,0,0
23,2026-09-04T23:12:30.568,30380,msedgewebview2.exe,23.8,8.8,0,0
23,2026-09-04T23:12:30.568,0,__TOTAL__,524.3,324.1,0,0
24,2026-09-04T23:12:31.575,8952,vera-media-manager.exe,73.7,17.2,0,0
24,2026-09-04T23:12:31.575,30160,msedgewebview2.exe,122.2,36.1,0,0
24,2026-09-04T23:12:31.575,24200,msedgewebview2.exe,12.8,3,0,0
24,2026-09-04T23:12:31.575,28228,msedgewebview2.exe,111.7,171.5,0,0
24,2026-09-04T23:12:31.575,26656,msedgewebview2.exe,39.7,12.4,0,0
24,2026-09-04T23:12:31.575,14572,msedgewebview2.exe,20,8.5,0,0
24,2026-09-04T23:12:31.575,17044,msedgewebview2.exe,120.4,66.6,0,0
24,2026-09-04T23:12:31.575,30380,msedgewebview2.exe,23.8,8.8,0,0
24,2026-09-04T23:12:31.575,0,__TOTAL__,524.3,324.1,0,0
25,2026-09-04T23:12:32.571,8952,vera-media-manager.exe,73.7,17.2,0,0
25,2026-09-04T23:12:32.571,30160,msedgewebview2.exe,122.2,36.1,0,0
25,2026-09-04T23:12:32.571,24200,msedgewebview2.exe,12.8,3,0,0
25,2026-09-04T23:12:32.571,28228,msedgewebview2.exe,111.7,171.5,0,0
25,2026-09-04T23:12:32.571,26656,msedgewebview2.exe,39.7,12.4,0,0
25,2026-09-04T23:12:32.571,14572,msedgewebview2.exe,20,8.5,0,0
25,2026-09-04T23:12:32.571,17044,msedgewebview2.exe,120.4,66.6,0,0
25,2026-09-04T23:12:32.571,30380,msedgewebview2.exe,23.8,8.8,0,0
25,2026-09-04T23:12:32.571,0,__TOTAL__,524.3,324.1,0,0
26,2026-09-04T23:12:33.581,8952,vera-media-manager.exe,73.7,17.2,0,0
26,2026-09-04T23:12:33.581,30160,msedgewebview2.exe,122.4,35.9,0.1,0
26,2026-09-04T23:12:33.581,24200,msedgewebview2.exe,12.8,3,0,0
26,2026-09-04T23:12:33.581,28228,msedgewebview2.exe,111.7,171.5,0,0
26,2026-09-04T23:12:33.581,26656,msedgewebview2.exe,39.7,12.4,0,0
26,2026-09-04T23:12:33.581,14572,msedgewebview2.exe,20,8.5,0,0
26,2026-09-04T23:12:33.581,17044,msedgewebview2.exe,120.4,66.6,0,0
26,2026-09-04T23:12:33.581,30380,msedgewebview2.exe,23.8,8.8,0,0
26,2026-09-04T23:12:33.581,0,__TOTAL__,524.5,323.9,0.1,0
27,2026-09-04T23:12:34.574,8952,vera-media-manager.exe,73.7,17.1,0,0
27,2026-09-04T23:12:34.574,30160,msedgewebview2.exe,122.2,35.8,0,0
27,2026-09-04T23:12:34.574,24200,msedgewebview2.exe,12.8,3,0,0
27,2026-09-04T23:12:34.574,28228,msedgewebview2.exe,111.7,171.5,0,0
27,2026-09-04T23:12:34.574,26656,msedgewebview2.exe,39.7,12.4,0,0
27,2026-09-04T23:12:34.574,14572,msedgewebview2.exe,20,8.5,0,0
27,2026-09-04T23:12:34.574,17044,msedgewebview2.exe,120.4,66.6,0,0
27,2026-09-04T23:12:34.574,30380,msedgewebview2.exe,23.8,8.8,0,0
27,2026-09-04T23:12:34.574,0,__TOTAL__,524.3,323.7,0,0
28,2026-09-04T23:12:35.581,8952,vera-media-manager.exe,73.7,17.1,0,0
28,2026-09-04T23:12:35.581,30160,msedgewebview2.exe,122.2,35.8,0,0
28,2026-09-04T23:12:35.581,24200,msedgewebview2.exe,12.8,3,0,0
28,2026-09-04T23:12:35.581,28228,msedgewebview2.exe,111.7,171.5,0,0
28,2026-09-04T23:12:35.581,26656,msedgewebview2.exe,39.7,12.4,0,0
28,2026-09-04T23:12:35.581,14572,msedgewebview2.exe,20,8.5,0,0
28,2026-09-04T23:12:35.581,17044,msedgewebview2.exe,120.4,66.6,0,0
28,2026-09-04T23:12:35.581,30380,msedgewebview2.exe,23.8,8.8,0,0
28,2026-09-04T23:12:35.581,0,__TOTAL__,524.3,323.7,0,0
29,2026-09-04T23:12:36.571,8952,vera-media-manager.exe,73.7,17.1,0,0
29,2026-09-04T23:12:36.571,30160,msedgewebview2.exe,122.2,35.8,0,0
29,2026-09-04T23:12:36.571,24200,msedgewebview2.exe,12.8,3,0,0
29,2026-09-04T23:12:36.571,28228,msedgewebview2.exe,111.7,171.5,0,0
29,2026-09-04T23:12:36.571,26656,msedgewebview2.exe,39.7,12.4,0,0
29,2026-09-04T23:12:36.571,14572,msedgewebview2.exe,20,8.5,0,0
29,2026-09-04T23:12:36.571,17044,msedgewebview2.exe,120.4,66.6,0,0
29,2026-09-04T23:12:36.571,30380,msedgewebview2.exe,23.8,8.8,0,0
29,2026-09-04T23:12:36.571,0,__TOTAL__,524.3,323.7,0,0
30,2026-09-04T23:12:37.586,8952,vera-media-manager.exe,73.7,17.1,0,0
30,2026-09-04T23:12:37.586,30160,msedgewebview2.exe,122.2,35.8,0,0
30,2026-09-04T23:12:37.586,24200,msedgewebview2.exe,12.8,3,0,0
30,2026-09-04T23:12:37.586,28228,msedgewebview2.exe,111.7,171.5,0,0
30,2026-09-04T23:12:37.586,26656,msedgewebview2.exe,39.5,12.2,0,0
30,2026-09-04T23:12:37.586,14572,msedgewebview2.exe,20,8.5,0,0
30,2026-09-04T23:12:37.586,17044,msedgewebview2.exe,120.4,66.6,0,0
30,2026-09-04T23:12:37.586,30380,msedgewebview2.exe,23.8,8.8,0,0
30,2026-09-04T23:12:37.586,0,__TOTAL__,524.1,323.5,0,0
31,2026-09-04T23:12:38.579,8952,vera-media-manager.exe,73.7,17.1,0,0
31,2026-09-04T23:12:38.579,30160,msedgewebview2.exe,122.2,35.8,0,0
31,2026-09-04T23:12:38.579,24200,msedgewebview2.exe,12.8,3,0,0
31,2026-09-04T23:12:38.579,28228,msedgewebview2.exe,111.7,171.5,0,0
31,2026-09-04T23:12:38.579,26656,msedgewebview2.exe,39.5,12.2,0,0
31,2026-09-04T23:12:38.579,14572,msedgewebview2.exe,20,8.5,0,0
31,2026-09-04T23:12:38.579,17044,msedgewebview2.exe,120.4,66.6,0,0
31,2026-09-04T23:12:38.579,30380,msedgewebview2.exe,23.8,8.8,0,0
31,2026-09-04T23:12:38.579,0,__TOTAL__,524.1,323.5,0,0
32,2026-09-04T23:12:39.593,8952,vera-media-manager.exe,73.7,17.1,0,0
32,2026-09-04T23:12:39.593,30160,msedgewebview2.exe,122.2,35.8,0,0
32,2026-09-04T23:12:39.593,24200,msedgewebview2.exe,12.8,3,0,0
32,2026-09-04T23:12:39.593,28228,msedgewebview2.exe,111.7,171.5,0,0
32,2026-09-04T23:12:39.593,26656,msedgewebview2.exe,39.5,12.2,0,0
32,2026-09-04T23:12:39.593,14572,msedgewebview2.exe,20,8.5,0,0
32,2026-09-04T23:12:39.593,17044,msedgewebview2.exe,120.4,66.6,0,0
32,2026-09-04T23:12:39.593,30380,msedgewebview2.exe,23.8,8.8,0,0
32,2026-09-04T23:12:39.593,0,__TOTAL__,524.1,323.5,0,0
33,2026-09-04T23:12:40.586,8952,vera-media-manager.exe,73.7,17.1,0,0
33,2026-09-04T23:12:40.586,30160,msedgewebview2.exe,122.2,35.8,0,0
33,2026-09-04T23:12:40.586,24200,msedgewebview2.exe,12.8,3,0,0
33,2026-09-04T23:12:40.586,28228,msedgewebview2.exe,111.7,171.5,0,0
33,2026-09-04T23:12:40.586,26656,msedgewebview2.exe,39.5,12.2,0,0
33,2026-09-04T23:12:40.586,14572,msedgewebview2.exe,20,8.5,0,0
33,2026-09-04T23:12:40.586,17044,msedgewebview2.exe,120.4,66.6,0,0
33,2026-09-04T23:12:40.586,30380,msedgewebview2.exe,23.8,8.8,0,0
33,2026-09-04T23:12:40.586,0,__TOTAL__,524.1,323.5,0,0
34,2026-09-04T23:12:41.590,8952,vera-media-manager.exe,73.7,17.1,0,0
34,2026-09-04T23:12:41.590,30160,msedgewebview2.exe,122.1,35.7,0,0
34,2026-09-04T23:12:41.590,24200,msedgewebview2.exe,12.8,3,0,0
34,2026-09-04T23:12:41.590,28228,msedgewebview2.exe,111.7,171.5,0,0
34,2026-09-04T23:12:41.590,26656,msedgewebview2.exe,39.5,12.2,0,0
34,2026-09-04T23:12:41.590,14572,msedgewebview2.exe,20,8.5,0,0
34,2026-09-04T23:12:41.590,17044,msedgewebview2.exe,120.4,66.6,0,0
34,2026-09-04T23:12:41.590,30380,msedgewebview2.exe,23.8,8.8,0,0
34,2026-09-04T23:12:41.590,0,__TOTAL__,524,323.4,0,0
35,2026-09-04T23:12:42.585,8952,vera-media-manager.exe,73.7,17.1,0,0
35,2026-09-04T23:12:42.585,30160,msedgewebview2.exe,122.2,35.8,0.1,0
35,2026-09-04T23:12:42.585,24200,msedgewebview2.exe,12.8,3,0,0
35,2026-09-04T23:12:42.585,28228,msedgewebview2.exe,111.7,171.5,0,0
35,2026-09-04T23:12:42.585,26656,msedgewebview2.exe,39.5,12.2,0,0
35,2026-09-04T23:12:42.585,14572,msedgewebview2.exe,20,8.5,0,0
35,2026-09-04T23:12:42.585,17044,msedgewebview2.exe,120.4,66.6,0,0
35,2026-09-04T23:12:42.585,30380,msedgewebview2.exe,23.8,8.8,0,0
35,2026-09-04T23:12:42.585,0,__TOTAL__,524.1,323.5,0.1,0
36,2026-09-04T23:12:43.592,8952,vera-media-manager.exe,73.7,17.1,0,0
36,2026-09-04T23:12:43.592,30160,msedgewebview2.exe,122.1,35.7,0,0
36,2026-09-04T23:12:43.592,24200,msedgewebview2.exe,12.8,3,0,0
36,2026-09-04T23:12:43.592,28228,msedgewebview2.exe,111.7,171.5,0,0
36,2026-09-04T23:12:43.592,26656,msedgewebview2.exe,39.5,12.2,0,0
36,2026-09-04T23:12:43.592,14572,msedgewebview2.exe,20,8.5,0,0
36,2026-09-04T23:12:43.592,17044,msedgewebview2.exe,120.4,66.6,0,0
36,2026-09-04T23:12:43.592,30380,msedgewebview2.exe,23.8,8.8,0,0
36,2026-09-04T23:12:43.592,0,__TOTAL__,524,323.4,0,0
37,2026-09-04T23:12:44.587,8952,vera-media-manager.exe,73.7,17.1,0,0
37,2026-09-04T23:12:44.587,30160,msedgewebview2.exe,122.1,35.7,0,0
37,2026-09-04T23:12:44.587,24200,msedgewebview2.exe,12.8,3,0,0
37,2026-09-04T23:12:44.587,28228,msedgewebview2.exe,111.7,171.5,0,0
37,2026-09-04T23:12:44.587,26656,msedgewebview2.exe,39.5,12.2,0,0
