tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
1,2026-09-04T23:26:50.940,29852,vera-media-manager.exe,96.2,26.7,0,0
1,2026-09-04T23:26:50.940,21952,msedgewebview2.exe,122.7,36.5,0,0
1,2026-09-04T23:26:50.940,26536,msedgewebview2.exe,12.9,2.9,0,0
1,2026-09-04T23:26:50.940,30520,msedgewebview2.exe,130.2,133.1,0,2
1,2026-09-04T23:26:50.940,29844,msedgewebview2.exe,38.6,12.2,0,0
1,2026-09-04T23:26:50.940,24024,msedgewebview2.exe,20.2,8.7,0,0
1,2026-09-04T23:26:50.940,27240,msedgewebview2.exe,127.3,75.6,0,0
1,2026-09-04T23:26:50.940,27924,msedgewebview2.exe,23.9,8.7,0,0
1,2026-09-04T23:26:50.940,0,__TOTAL__,572,304.4,0,2
2,2026-09-04T23:26:51.945,29852,vera-media-manager.exe,96.2,26.7,0,0
2,2026-09-04T23:26:51.945,21952,msedgewebview2.exe,122.7,36.5,0,0
2,2026-09-04T23:26:51.945,26536,msedgewebview2.exe,12.9,2.9,0,0
2,2026-09-04T23:26:51.945,30520,msedgewebview2.exe,130.3,133.2,0,2
2,2026-09-04T23:26:51.945,29844,msedgewebview2.exe,38.6,12.2,0,0
2,2026-09-04T23:26:51.945,24024,msedgewebview2.exe,20.2,8.7,0,0
2,2026-09-04T23:26:51.945,27240,msedgewebview2.exe,127.2,75.5,0,0
2,2026-09-04T23:26:51.945,27924,msedgewebview2.exe,23.9,8.7,0,0
2,2026-09-04T23:26:51.945,0,__TOTAL__,572,304.4,0,2
3,2026-09-04T23:26:52.948,29852,vera-media-manager.exe,96.2,26.7,0,0
3,2026-09-04T23:26:52.948,21952,msedgewebview2.exe,122.7,36.5,0,0
3,2026-09-04T23:26:52.948,26536,msedgewebview2.exe,12.9,2.9,0,0
3,2026-09-04T23:26:52.948,30520,msedgewebview2.exe,130.3,133.2,0.19,2
3,2026-09-04T23:26:52.948,29844,msedgewebview2.exe,38.6,12.2,0,0
3,2026-09-04T23:26:52.948,24024,msedgewebview2.exe,20.2,8.7,0,0
3,2026-09-04T23:26:52.948,27240,msedgewebview2.exe,127.2,75.5,0,0
3,2026-09-04T23:26:52.948,27924,msedgewebview2.exe,23.9,8.7,0,0
3,2026-09-04T23:26:52.948,0,__TOTAL__,572,304.4,0.19,2
4,2026-09-04T23:26:53.945,29852,vera-media-manager.exe,96.2,26.7,0,0
4,2026-09-04T23:26:53.945,21952,msedgewebview2.exe,122.7,36.5,0,0
4,2026-09-04T23:26:53.945,26536,msedgewebview2.exe,12.9,2.9,0,0
4,2026-09-04T23:26:53.945,30520,msedgewebview2.exe,130.1,133,0.59,2
4,2026-09-04T23:26:53.945,29844,msedgewebview2.exe,38.6,12.2,0,0
4,2026-09-04T23:26:53.945,24024,msedgewebview2.exe,20.2,8.7,0,0
4,2026-09-04T23:26:53.945,27240,msedgewebview2.exe,127.2,75.5,0,0
4,2026-09-04T23:26:53.945,27924,msedgewebview2.exe,23.9,8.7,0,0
4,2026-09-04T23:26:53.945,0,__TOTAL__,571.8,304.2,0.59,2
5,2026-09-04T23:26:54.949,29852,vera-media-manager.exe,96.2,26.7,0,0
5,2026-09-04T23:26:54.949,21952,msedgewebview2.exe,122.7,36.5,0,0
5,2026-09-04T23:26:54.949,26536,msedgewebview2.exe,12.9,2.9,0,0
5,2026-09-04T23:26:54.949,30520,msedgewebview2.exe,130.2,133.1,0.29,2
5,2026-09-04T23:26:54.949,29844,msedgewebview2.exe,38.6,12.2,0,0
5,2026-09-04T23:26:54.949,24024,msedgewebview2.exe,20.2,8.7,0,0
5,2026-09-04T23:26:54.949,27240,msedgewebview2.exe,127.2,75.5,0,0
5,2026-09-04T23:26:54.949,27924,msedgewebview2.exe,23.9,8.7,0,0
5,2026-09-04T23:26:54.949,0,__TOTAL__,571.9,304.3,0.29,2
6,2026-09-04T23:26:55.943,29852,vera-media-manager.exe,96.2,26.7,0,0
6,2026-09-04T23:26:55.943,21952,msedgewebview2.exe,122.7,36.5,0,0
